bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publisher,years_since_publication
32181,Zelda's Cut,Philippa Gregory,2.94,0006511775,9780006511779,eng,432,65,12,HarperCollins Publishers,22.0
32184,Thanksgiving on Thursday (Magic Tree House  #27),Mary Pope Osborne,3.85,0375806156,9780375806155,eng,73,6361,209,Random House Books for Young Readers,21.0
32185,Rurouni Kenshin  Volume 27,Nobuhiro Watsuki,4.38,1421506742,9781421506746,eng,192,1598,22,VIZ Media LLC,17.0
32186,Ranma 1/2  Vol. 27 (Ranma ½ (US 2nd)  #27),Rumiko Takahashi,4.09,1591164591,9781591164593,eng,200,891,13,VIZ Media LLC,19.0
32189,Sukhoi Su-27 Flanker (WarbirdTech  #42),Yefim Gordon,3.0,1580070914,9781580070911,eng,104,6,0,Specialty Press,17.0
32197,1001 Illuminated Initial Letters: 27 Full-Color Plates,Owen    Jones,3.46,0486256073,9780486256078,eng,32,11,1,Dover Publications,35.0
32199,Gold Rage (Wilderness  #27),David   Robbins,4.31,0843945192,9780843945195,eng,170,16,0,Leisure Books,24.0
32202,Asfixia,Chuck Palahniuk,3.7,9875661708,9789875661707,eng,336,47,2,Debolsillo,17.0
32213,Expectant Father,Melinda Curtis,3.6,0373713010,9780373713011,eng,304,40,2,Harlequin Special Releases,12.0
32226,Horse Heaven,Jane Smiley,3.88,0804119430,9780804119436,eng,640,4583,328,Ballantine Books,20.0
32234,White Oleander,Janet Fitch,3.96,0316182540,9780316182546,eng,446,301784,6170,Little  Brown and Company,22.0
32241,The Night Remembers (Night  #1),Kathleen Eagle,3.79,0380784912,9780380784912,eng,355,228,25,HarperTorch,25.0
32254,The Mephisto Club (Rizzoli & Isles  #6),Tess Gerritsen,4.02,0345476999,9780345476999,eng,355,27697,1190,Ballantine Books,17.0
32255,Vanish (Rizzoli & Isles  #5),Tess Gerritsen,4.12,0345476980,9780345476982,eng,401,46863,1157,Ballantine Books,17.0
32256,Call After Midnight & Under The Knife,Tess Gerritsen,3.99,037377172X,9780373771721,en-US,555,249,20,Harlequin,17.0
32257,The Sinner (Rizzoli & Isles  #3),Tess Gerritsen,4.13,0553815024,9780553815023,eng,419,33678,1099,Bantem Press,18.0
32258,Body Double (Rizzoli & Isles  #4),Tess Gerritsen,4.17,034545894X,9780345458940,en-US,432,36595,1205,Ballantine Books,18.0
32262,Life Support,Tess Gerritsen,3.99,0671553046,9780671553043,eng,400,11151,352,Pocket Books,25.0
32264,The Family that Couldn't Sleep,D.T. Max,3.91,1400062454,9781400062454,eng,299,4568,350,Random House (NY),17.0
32275,River Out of Eden: A Darwinian View of Life,Richard Dawkins,3.98,0465069908,9780465069903,en-US,172,5891,192,HarperCollinsPublishers,27.0
32276,Dragons of Eden: Speculations on the Evolution of Human Intelligence,Carl Sagan,4.18,0345346297,9780345346292,eng,271,15444,475,Ballantine Books,37.0
32277,Eden: It's an Endless World  Volume 1 (Eden: It's an Endless World  #1),Hiroki Endo,3.97,1593074069,9781593074067,eng,216,1848,66,Dark Horse Manga,18.0
32281,Demonic Males: Apes and the Origins of Human Violence,Richard W. Wrangham,4.03,0395877431,9780395877432,en-US,368,686,64,Mariner Books,26.0
32286,A Mad People's History of Madness,Dale Peterson,4.33,0822953315,9780822953319,eng,384,9,0,University of Pittsburgh Press,41.0
32289,A Primate's Memoir: A Neuroscientist's Unconventional Life Among the Baboons,Robert M. Sapolsky,4.35,0743202414,9780743202411,eng,304,5040,590,Scribner,21.0
32295,Blame It on the Brain: Distinguishing Chemical Imbalances  Brain Disorders  and Disobedience,Edward T. Welch,4.05,0875526020,9780875526027,eng,204,534,50,P & R Publishing,25.0
32298,Blame!  Vol. 7,Tsutomu Nihei,4.3,1595328408,9781595328403,eng,210,785,13,TokyoPop,16.0
32300,The Berenstain Bears and the Blame Game,Stan Berenstain,3.87,0679887431,9780679887430,en-US,32,745,28,Random House Books for Young Readers,26.0
32302,Blame!  Vol. 8,Tsutomu Nihei,4.26,1595328416,9781595328410,eng,216,762,13,TokyoPop,16.0
32303,The New Don't Blame Mother: Mending the Mother-Daughter Relationship,Paula J. Caplan,3.88,0415926300,9780415926300,eng,320,5,0,Routledge,23.0
32307,Blame It on Paris,Laura Florand,3.53,0765315084,9780765315083,eng,384,358,63,Forge Books,17.0
32313,No Wind of Blame (Inspector Hemingway #1),Georgette Heyer,3.78,0099493675,9780099493679,eng,352,96,17,Arrow,17.0
32316,Uncle John's Presents Blame It on the Weather: Amazing Weather Facts,David W. Phillips,3.57,1571458689,9781571458681,eng,240,7,1,Portable Press,21.0
32317,Who's To Blame (Sweet Valley High  #66),Francine Pascal,3.36,0553285556,9780553285550,eng,152,406,5,Bantam,33.0
32323,Blame! #1,Tsutomu Nihei,4.1,2723431029,9782723431026,fre,245,18,5,Glénat,23.0
32328,Air Gear  Vol. 2 (Air Gear  #2),Oh! Great,4.04,034549279X,9780345492791,eng,224,686,8,Del Rey,17.0
32329,Air Gear  Vol. 3 (Air Gear  #3),Oh! Great,4.09,0345492803,9780345492807,eng,224,609,3,Del Rey,16.0
32330,Air Gear  Vol. 1 (Air Gear  #1),Oh! Great,3.92,0345492781,9780345492784,eng,224,1875,37,Del Rey,17.0
32331,Air Gear  Vol. 4 (Air Gear  #4),Oh! Great,4.07,0345492811,9780345492814,en-GB,224,467,2,Del Rey,16.0
32338,Fire in the Minds of Men: Origins of the Revolutionary Faith,James H. Billington,4.54,0765804719,9780765804716,eng,677,96,9,Basic Books,43.0
32349,Mutant Message Down Under,Marlo Morgan,3.79,0060723513,9780060723514,eng,187,11224,1249,Harper Perennial,19.0
32350,Mutants & Masterminds: RPG,Steve Kenson,3.81,1932442529,9781932442526,eng,253,305,8,Green Ronin Publishing,18.0
32351,Mutants: On Genetic Variety and the Human Body,Armand Marie Leroi,4.05,0142004820,9780142004821,eng,448,3040,200,Penguin Books,18.0
32353,The New Mutants Classic  Vol. 1,Chris Claremont,3.75,0785121943,9780785121947,eng,240,697,43,Marvel,17.0
32358,James Dean: The Mutant King: A Biography,David Dalton,4.07,155652398X,9781556523984,eng,384,491,29,Chicago Review Press,22.0
32370,Dry,Augusten Burroughs,4.03,0312423799,9780312423797,eng,293,77100,3112,Picador USA,19.0
32373,Yes  Your Teen Is Crazy!: Loving Your Kid Without Losing Your Mind,Michael J. Bradley,4.29,0936197447,9780936197449,en-US,332,792,138,Harbor Press,21.0
32386,El Retrato De Dorian Gray,Oscar Wilde,4.08,849531178X,9788495311788,spa,251,43,5,Mestas Ediciones,17.0
32396,Henry IV  Part 1,William Shakespeare,3.83,0743485041,9780743485043,eng,336,1604,146,Simon  Schuster,18.0
32398,Henry IV  Part 2,William Shakespeare,3.8,074348505X,9780743485050,eng,400,692,89,Simon  Schuster,17.0
32400,Henry IV  part II,William Shakespeare,3.8,0141016701,9780141016702,eng,336,22,4,Penguin UK,18.0
32401,King Henry IV  Part 2,William Shakespeare,3.8,1904271065,9781904271062,eng,336,262,21,Bloomsbury Arden Shakespeare,56.0
32408,Piccole donne,Louisa May Alcott,3.98,8838461139,9788838461132,ita,288,83,5,Piemme,22.0
32410,I Henry IV,William Shakespeare,3.83,0393979318,9780393979312,en-US,432,89,11,W. W. Norton & Company,20.0
32413,Collected Plays: Henry IV  The Man with the Flower in His Mouth  Right You Are,Luigi Pirandello,3.92,0714541109,9780714541105,eng,236,12,1,Riverrun Press (New York  NY),36.0
32414,Henry IV  Parts I & II,William Shakespeare,3.85,032118274X,9780321182746,en-US,400,58,2,Pearson,17.0
32417,Black Sunday,Thomas  Harris,3.6,0451217411,9780451217417,eng,311,6969,173,NAL,18.0
32418,Hannibal (Hannibal Lecter  #3),Thomas  Harris,3.76,0099297701,9780099297703,eng,564,71712,2120,Arrow,23.0
32419,The Hannibal Lecter Trilogy,Thomas  Harris,4.42,0434009059,9780434009053,eng,1222,808,29,William Heinemann Ltd.,18.0
32421,Velocity,Dean Koontz,3.86,0553588257,9780553588255,eng,460,53394,1527,Bantam,17.0
32422,Hideaway,Dean Koontz,3.84,0425203891,9780425203897,eng,413,30539,453,Berkley,18.0
32424,Lightning,Dean Koontz,4.06,0425192032,9780425192030,eng,384,49312,1644,Berkley,20.0
32426,Icebound,David Axton,3.76,0553582909,9780553582901,eng,408,17062,358,Bantam,23.0
32427,The Servants of Twilight / Darkfall / Phantoms,Dean Koontz,4.24,0517064871,9780517064870,eng,752,3336,24,Wings,32.0
32428,Shadow Fires,Leigh Nichols,3.78,0425136981,9780425136980,eng,528,9553,167,Berkley,30.0
32430,The Bad Place,Dean R. Koontz,3.9,0425195481,9780425195482,eng,417,30574,519,Berkley,19.0
32432,Fear Nothing (Moonlight Bay  #1),Dean Koontz,4.0,0553579754,9780553579758,eng,448,31462,833,Bantam Books,25.0
32433,The Key to Midnight,Dean Koontz,3.95,0425147517,9780425147511,eng,419,24594,239,Berkley Books,28.0
32434,Mr. Murder,Dean Koontz,3.76,0425210758,9780425210758,eng,493,22577,448,Berkley,17.0
32435,Phantoms,Dean Koontz,3.94,0425181103,9780425181102,eng,448,61123,1047,Berkley,21.0
32437,The Face,Dean Koontz,3.71,0553584480,9780553584486,eng,649,18747,559,Bantam,19.0
32438,Shattered,Dean Koontz,3.9,0425099334,9780425099339,eng,289,19637,228,Berkley,38.0
32439,Intensity,Dean Koontz,4.04,0553582917,9780553582918,eng,436,65221,2345,Bantam,23.0
32441,The Good Guy,Dean Koontz,3.82,0553804812,9780553804812,eng,386,29967,1317,Bantam,16.0
32443,The Eyes of Darkness,Leigh Nichols,3.88,0425153975,9780425153970,eng,366,16242,298,Berkley,27.0
32446,The Door to December,Richard Paige,3.95,0451205421,9780451205421,eng,518,32385,581,Berkley Books,21.0
32453,The Servants of Twilight,Leigh Nichols,3.83,0747236380,9780747236382,eng,499,15666,209,Headline Feature,32.0
32456,Darkfall,Dean Koontz,3.82,0425214591,9780425214596,eng,371,17016,364,Berkley,16.0
32461,Ghosts and Grisly Things,Ramsey Campbell,3.73,0312867573,9780312867577,en-US,300,202,14,Tor Books,22.0
32483,Shakespeare: The Biography,Peter Ackroyd,3.99,140007598X,9781400075980,eng,608,1541,131,Anchor,17.0
32484,The Necessary Shakespeare,William Shakespeare,4.31,0321272501,9780321272508,eng,896,91,10,Longman Publishing Group,19.0
32487,Shakespeare After All,Marjorie Garber,4.38,0385722141,9780385722148,eng,1008,852,62,Anchor Books,18.0
32488,Playing Shakespeare: An Actor's Guide,John   Barton,4.35,0385720858,9780385720854,eng,288,456,27,Anchor,22.0
32498,John Grisham Value Collection: A Time to Kill  The Firm  The Client,John Grisham,4.5,0739312642,9780739312643,eng,0,476,9,Random House Audio,19.0
32499,The Pelican Brief,John Grisham,4.0,0385339704,9780385339704,eng,400,340714,1942,Delta,17.0
32500,The Harry Bosch Novels  Volume 1: The Black Echo / The Black Ice / The Concrete Blonde (Harry Bosch #1-3),Michael Connelly,4.34,0316154970,9780316154970,eng,794,2023,83,Little  Brown & Company,22.0
32501,Echo Park (Harry Bosch  #12; Harry Bosch Universe  #16),Michael Connelly,4.12,0316734950,9780316734950,eng,405,36333,1511,Little  Brown & Company,17.0
32502,Angels Flight (Harry Bosch  #6; Harry Bosch Universe  #7),Michael Connelly,4.18,0446607274,9780446607278,eng,454,33730,1309,Warner Books (NY),23.0
32503,The Harry Bosch Novels  Volume 2: The Last Coyote / Trunk Music / Angels Flight (Harry Bosch  #4-6),Michael Connelly,4.49,0316614564,9780316614566,eng,821,2026,27,Little  Brown and Company,20.0
32505,The Closers (Harry Bosch  #11; Harry Bosch Universe  #14),Michael Connelly,4.13,0446699551,9780446699556,eng,432,29913,1282,Grand Central Publishing,17.0
32506,The Poet (Jack McEvoy  #1; Harry Bosch Universe  #5),Michael Connelly,4.2,0446690457,9780446690454,eng,510,64309,2025,Grand Central Publishing,21.0
32507,Chasing the Dime,Michael Connelly,3.96,044661162X,9780446611626,eng,448,26998,828,Warner Books,20.0
32508,The Black Echo (Harry Bosch  #1; Harry Bosch Universe  #1),Michael Connelly,4.1,0446612731,9780446612739,eng,482,125864,3198,Grand Central Publishing,21.0
32509,Tales From Shakespeare,Charles Lamb,3.96,1853261408,9781853261404,eng,278,117,11,Wordsworth Editions,29.0
32510,Shakespeare's Champion (Lily Bard  #2),Charlaine Harris,3.83,0425213102,9780425213100,eng,214,13896,537,Berkley Books,17.0
32511,Will in the World: How Shakespeare Became Shakespeare,Stephen Greenblatt,3.94,0393050572,9780393050578,en-US,430,421,70,W.W. Norton & Company (NY/London),19.0
32514,Sonnets,William Shakespeare,4.25,0671722875,9780671722876,eng,391,701,41,Simon  Schuster,19.0
32516,Shakespeare's Trollop (Lily Bard  #4),Charlaine Harris,3.87,0425196992,9780425196991,eng,194,12212,367,Berkley,19.0
32517,Shakespeare's Kitchen: Renaissance Recipes for the Contemporary Cook,Francine Segan,4.01,0375509178,9780375509179,eng,288,111,13,Random House,20.0
32520,Sonnets,William Shakespeare,4.25,0300085060,9780300085068,eng,583,104,6,Yale University Press,23.0
32522,The Art of Shakespeare's Sonnets,Helen Vendler,4.3,0674637127,9780674637122,eng,692,613,25,Belknap Press of Harvard University Press,24.0
32523,Hide (Detective D.D. Warren  #2),Lisa Gardner,4.16,0553804324,9780553804324,eng,375,26891,1501,Bantam Books,16.0
32527,Alone (Detective D.D. Warren  #1),Lisa Gardner,3.96,0553584537,9780553584530,eng,451,44349,1850,Bantam,18.0
32530,The Third Victim (Quincy & Rainie  #2),Lisa Gardner,4.16,0553578685,9780553578683,eng,384,24599,518,Bantam,22.0
32532,On Becoming a Novelist,John Gardner,4.11,0393320030,9780393320039,eng,150,2316,204,W. W. Norton & Company,24.0
32533,The Art of Fiction: Notes on Craft for Young Writers,John Gardner,4.0,0679734031,9780679734031,eng,224,5019,408,Vintage,32.0
32534,October Light,John Gardner,3.88,0811216373,9780811216371,eng,399,843,61,New Directions,18.0
32537,Excellence,John W. Gardner,3.82,0393312879,9780393312874,eng,176,49,8,W. W. Norton  Company,28.0
32540,Conversations with Bernard Malamud (Literary Conversations),J. Michael Lennon,4.0,0878054898,9780878054893,eng,156,0,0,University Press of Mississippi,32.0
32552,Essential Tales and Poems,Edgar Allan Poe,4.36,1593080646,9781593080648,en-US,688,66382,109,Barnes  Noble Classics,19.0
32558,Poetry  Tales and Selected Essays,Edgar Allan Poe,4.41,1883011388,9781883011383,eng,1520,170,13,Library of America,27.0
32560,The Complete Stories,Franz Kafka,4.35,0805208739,9780805208733,eng,488,168,12,Schocken Books,28.0
32561,The Sons,Franz Kafka,3.95,0805208860,9780805208863,eng,167,529,37,Schocken,34.0
32572,The Metamorphosis and Other Stories,Franz Kafka,4.03,1593081804,9781593081805,eng,191,132,19,Barnes  Noble Classics,19.0
32574,The Metamorphosis And Other Stories,Franz Kafka,4.03,0684194260,9780684194264,eng,227,61,6,Scribner Book Company,30.0
32576,Metamorphosis (Star Trek: The Next Generation),Jean Lorrah,3.72,0671684027,9780671684020,eng,371,1399,49,Pocket Books,33.0
32578,Lolita,Richard Corliss,3.89,0851703682,9780851703688,eng,96,475,23,British Film Institute,29.0
32579,Lolita: The Screenplay,Vladimir Nabokov,3.87,0679772553,9780679772552,eng,240,281,18,Vintage,26.0
32581,Lolita,Vladimir Nabokov,3.89,0679410430,9780679410430,eng,335,1965,295,Everyman's Library,30.0
32584,Mysteries,Knut Hamsun,4.09,0141186186,9780141186184,en-US,313,282,37,Penguin Classics,22.0
32585,Hunger,Knut Hamsun,4.05,0486431681,9780486431680,eng,134,28153,1372,Dover Publications,20.0
32588,Victoria,Knut Hamsun,3.74,1557131775,9781557131775,eng,155,47,7,Sun & Moon Press,29.0
32589,The Wanderer,Knut Hamsun,3.96,0285647873,9780285647879,eng,164,696,25,Condor Books,22.0
32590,Pan,Knut Hamsun,3.9,0141180676,9780141180670,eng,181,5833,255,Penguin Classics,25.0
32591,The Last Joy,Knut Hamsun,3.77,1931243190,9781931243193,eng,250,129,8,Green Integer,21.0
32592,In Wonderland,Knut Hamsun,3.6,0970312555,9780970312556,nor,185,86,8,Ig Publishing,20.0
32609,Guilty as Charged,Scott Turow,3.76,0671519166,9780671519162,eng,10,149,2,Pocket Books,27.0
32610,On the Shoulders of Giants: The Great Works of Physics and Astronomy,Stephen Hawking,4.2,0762427329,9780762427321,eng,256,4151,33,Penguin Books,17.0
32625,Visions of Heaven and Hell,Clive Barker,4.32,0847827372,9780847827374,eng,352,661,20,Rizzoli,18.0
32626,Books of Blood: Volumes One to Three (Books of Blood #1-3),Clive Barker,4.18,0425165582,9780425165584,eng,507,22863,491,Berkley Books,25.0
32627,Everville (Book of the Art #2),Clive Barker,4.03,0060933151,9780060933159,eng,697,8829,157,HarperPerennial,24.0
32628,The Great and Secret Show (Book of the Art #1),Clive Barker,4.05,006093316X,9780060933166,eng,658,25955,518,HarperPerennial,24.0
32636,Abarat: Days of Magic  Nights of War,Clive Barker,4.2,0060596384,9780060596385,eng,569,12118,292,HarperCollins,17.0
32637,Imajica: The Reconciliation,Clive Barker,4.42,0061094153,9780061094156,eng,544,2583,30,HarperTorch,28.0
32639,Sacrament,Clive Barker,3.75,0006482643,9780006482642,eng,594,3942,106,Harper Voyager,26.0
32640,The Inhuman Condition (Books of Blood  #4),Clive Barker,3.96,0743417348,9780743417341,eng,180,6294,111,Pocket Books,22.0
32649,Notebook of a Return to the Native Land,Aimé Césaire,4.09,0819564524,9780819564528,eng,66,941,49,Wesleyan University Press,22.0
32650,The Return of the Native,Thomas Hardy,3.86,037575718X,9780375757181,eng,448,29586,981,Modern Library,22.0
32656,The Return of the Native,Thomas Hardy,3.86,0393927873,9780393927870,eng,552,44,5,W. W. Norton & Company,17.0
32664,The Stephen King Collection: Stories from Night Shift,Stephen King,4.0,0553527401,9780553527407,eng,9,662,23,Random House Audio,23.0
32667,Blood and Smoke,Stephen King,3.92,0671046179,9780671046170,eng,4,6221,155,Simon & Schuster Audio,23.0
32668,LT's Theory of Pets,Stephen King,3.69,074352005X,9780743520058,eng,1,2824,140,Simon  Schuster Audio,22.0
32679,Carretera maldita,Richard Bachman,3.6,8401474728,9788401474729,spa,362,336,37,Plaza & Janés Editores  S.A.,24.0
32680,Silver Bullet,Stephen King,3.64,0451821289,9780451821287,en-US,255,3551,33,Signet,38.0
32682,Patriot Games (Jack Ryan  #1),Tom Clancy,4.14,0425134350,9780425134351,eng,503,170797,984,Berkley,31.0
32686,Legends,Robert Silverberg,3.92,0765300354,9780765300355,en-US,717,339,25,Tor Books,22.0
32689,Bare Bones: Conversations on Terror with Stephen King,Tim Underwood,4.17,0446390577,9780446390576,eng,224,3162,28,Warner,34.0
32691,Four Past Midnight,Stephen King,3.93,0451213599,9780451213594,eng,768,1430,42,Signet,19.0
32692,Gerald's Game,Stephen King,3.51,0831727527,9780831727529,eng,332,117178,2678,Smithmark Publishers,31.0
32694,Faithful: Two Diehard Boston Red Sox Fans Chronicle the Historic 2004 Season,Stewart O'Nan,3.83,0743267532,9780743267533,eng,445,4321,164,Scribner,18.0
32695,El talismán,Stephen King,4.13,8408042432,9788408042433,spa,375,12,1,Planeta Publishing,20.0
32696,El umbral de la noche,Stephen King,4.0,8497594290,9788497594295,spa,417,79,11,Debolsillo,19.0
32702,Rabia,Richard Bachman,3.78,8427011504,9788427011502,spa,203,91,22,Martínez Roca,36.0
32703,The Diary of Ellen Rimbauer: My Life at Rose Red,Joyce Reardon,3.67,0786890436,9780786890439,eng,277,7852,352,Hyperion,22.0
32709,Now and on Earth,Jim Thompson,3.7,0679740139,9780679740131,eng,320,339,21,Vintage,29.0
